id_registro,fecha,anio,mes,trimestre,region,canal,categoria,producto,unidades_vendidas,precio_unitario,descuento_pct,venta_bruta,venta_neta,meta_unidades,cumplimiento_meta
1194,2025-03-11,2025,3,Q1,Sierra,Canal Tradicional,Jamones,Jamón Pollo 400g,79,4.1,0.0,323.9,323.9,77,1
1176,2025-03-12,2025,3,Q1,Sierra,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,74,4.54,0.0,335.96,335.96,77,0
1203,2025-03-14,2025,3,Q1,Sierra,Supermercados,Jamones,Jamón Familiar 500g,124,4.43,0.1,549.32,494.39,123,1
1214,2025-03-14,2025,3,Q1,Sierra,Food Service,Chorizos,Chorizo Parrillero 500g,100,4.86,0.0,486.0,486.0,92,1
1177,2025-03-15,2025,3,Q1,Costa,Food Service,Tocino,Tocino Ahumado 250g,76,3.19,0.0,242.44,242.44,92,0
1186,2025-03-16,2025,3,Q1,Sierra,Canal Tradicional,Nuggets,Nuggets Res 400g,84,5.83,0.0,489.72,489.72,77,1
1174,2025-03-16,2025,3,Q1,Sierra,Autoservicios,Salchichas,Salchicha Cocktail 250g,53,2.0,0.0,106.0,106.0,53,1
1212,2025-03-16,2025,3,Q1,Costa,Autoservicios,Jamones,Jamón Pollo 400g,50,4.1,0.1,205.0,184.5,53,0
1187,2025-03-16,2025,3,Q1,Oriente,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,69,3.51,0.05,242.19,230.08,77,0
1210,2025-03-17,2025,3,Q1,Costa,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,90,2.0,0.05,180.0,171.0,77,1
1196,2025-03-17,2025,3,Q1,Costa,Canal Tradicional,Mortadelas,Mortadela Bologna 500g,80,3.89,0.0,311.2,311.2,77,1
1198,2025-03-18,2025,3,Q1,Costa,Supermercados,Jamones,Jamón Familiar 500g,130,4.43,0.05,575.9,547.1,123,1
1173,2025-03-18,2025,3,Q1,Sierra,Supermercados,Mortadelas,Mortadela Bologna 500g,124,3.89,0.0,482.36,482.36,123,1
1211,2025-03-18,2025,3,Q1,Costa,Supermercados,Mortadelas,Mortadela Bologna 500g,108,3.89,0.1,420.12,378.11,123,0
1188,2025-03-19,2025,3,Q1,Galápagos,Supermercados,Nuggets,Nuggets Res 400g,120,5.83,0.0,699.6,699.6,123,0
1179,2025-03-20,2025,3,Q1,Galápagos,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,69,4.86,0.05,335.34,318.57,77,0
1209,2025-03-20,2025,3,Q1,Oriente,Supermercados,Jamones,Jamón Pollo 400g,106,4.1,0.05,434.6,412.87,123,0
1185,2025-03-21,2025,3,Q1,Sierra,Supermercados,Salchichas,Salchicha Vienesa 500g,111,3.51,0.0,389.61,389.61,123,0
1181,2025-03-21,2025,3,Q1,Oriente,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,78,4.86,0.0,379.08,379.08,77,1
1200,2025-03-23,2025,3,Q1,Costa,Supermercados,Salchichas,Salchicha Frankfurter 400g,140,3.13,0.0,438.2,438.2,123,1
1195,2025-03-23,2025,3,Q1,Sierra,Autoservicios,Mortadelas,Mortadela Especial 300g,45,2.97,0.05,133.65,126.97,53,0
1184,2025-03-24,2025,3,Q1,Sierra,Supermercados,Tocino,Tocino Laminado 200g,104,2.81,0.0,292.24,292.24,123,0
1178,2025-03-24,2025,3,Q1,Sierra,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,76,4.54,0.0,345.04,345.04,77,0
1204,2025-03-25,2025,3,Q1,Sierra,Autoservicios,Salchichas,Salchicha Vienesa 500g,56,3.51,0.05,196.56,186.73,53,1
1182,2025-03-25,2025,3,Q1,Oriente,Canal Tradicional,Tocino,Tocino Laminado 200g,87,2.81,0.05,244.47,232.25,77,1
1189,2025-03-27,2025,3,Q1,Costa,Supermercados,Nuggets,Nuggets Res 400g,130,5.83,0.1,757.9,682.11,123,1
1171,2025-03-27,2025,3,Q1,Costa,Canal Tradicional,Mortadelas,Mortadela Bologna 500g,82,3.89,0.0,318.98,318.98,77,1
1244,2025-04-01,2025,4,Q2,Sierra,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,73,2.0,0.0,146.0,146.0,81,0
1260,2025-04-01,2025,4,Q2,Sierra,Supermercados,Jamones,Jamón Familiar 500g,129,4.43,0.0,571.47,571.47,130,0
1219,2025-04-01,2025,4,Q2,Costa,Food Service,Chorizos,Longaniza 500g,89,4.21,0.0,374.69,374.69,98,0
1256,2025-04-02,2025,4,Q2,Sierra,Food Service,Chorizos,Longaniza 500g,86,4.21,0.05,362.06,343.96,98,0
1227,2025-04-02,2025,4,Q2,Sierra,Supermercados,Jamones,Jamón Familiar 500g,131,4.43,0.0,580.33,580.33,130,1
1216,2025-04-03,2025,4,Q2,Sierra,Canal Tradicional,Mortadelas,Mortadela Light 400g,91,3.46,0.05,314.86,299.12,81,1
1249,2025-04-03,2025,4,Q2,Costa,Food Service,Chorizos,Chorizo Parrillero 500g,100,4.86,0.05,486.0,461.7,98,1
1258,2025-04-03,2025,4,Q2,Sierra,Autoservicios,Chorizos,Chorizo Ahumado 400g,59,4.54,0.1,267.86,241.07,57,1
1221,2025-04-04,2025,4,Q2,Sierra,Supermercados,Chorizos,Chorizo Ahumado 400g,115,4.54,0.05,522.1,496.0,130,0
1236,2025-04-06,2025,4,Q2,Sierra,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,95,4.54,0.0,431.3,431.3,81,1
1242,2025-04-06,2025,4,Q2,Sierra,Food Service,Salchichas,Salchicha Frankfurter 400g,96,3.13,0.0,300.48,300.48,98,0
1254,2025-04-07,2025,4,Q2,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,135,5.51,0.0,743.85,743.85,130,1
1222,2025-04-07,2025,4,Q2,Sierra,Food Service,Jamones,Jamón Familiar 500g,101,4.43,0.0,447.43,447.43,98,1
1248,2025-04-09,2025,4,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,75,2.0,0.0,150.0,150.0,81,0
1259,2025-04-09,2025,4,Q2,Sierra,Autoservicios,Mortadelas,Mortadela Especial 300g,53,2.97,0.05,157.41,149.54,57,0
1226,2025-04-09,2025,4,Q2,Galápagos,Canal Tradicional,Jamones,Jamón Ahumado 300g,80,3.78,0.0,302.4,302.4,81,0
1217,2025-04-10,2025,4,Q2,Costa,Supermercados,Mortadelas,Mortadela Especial 300g,121,2.97,0.05,359.37,341.4,130,0
1234,2025-04-10,2025,4,Q2,Sierra,Food Service,Jamones,Jamón Ahumado 300g,123,3.78,0.0,464.94,464.94,98,1
1241,2025-04-10,2025,4,Q2,Costa,Supermercados,Jamones,Jamón Familiar 500g,125,4.43,0.0,553.75,553.75,130,0
1252,2025-04-11,2025,4,Q2,Sierra,Canal Tradicional,Mortadelas,Mortadela Especial 300g,88,2.97,0.05,261.36,248.29,81,1
1240,2025-04-12,2025,4,Q2,Oriente,Supermercados,Salchichas,Salchicha Frankfurter 400g,151,3.13,0.0,472.63,472.63,130,1
1225,2025-04-13,2025,4,Q2,Sierra,Canal Tradicional,Chorizos,Longaniza 500g,80,4.21,0.05,336.8,319.96,81,0
1247,2025-04-14,2025,4,Q2,Sierra,Supermercados,Tocino,Tocino Laminado 200g,131,2.81,0.0,368.11,368.11,130,1
1223,2025-04-14,2025,4,Q2,Costa,Canal Tradicional,Chorizos,Chorizo Parrillero 500g,86,4.86,0.0,417.96,417.96,81,1
1230,2025-04-16,2025,4,Q2,Sierra,Autoservicios,Chorizos,Chorizo Parrillero 500g,69,4.86,0.0,335.34,335.34,57,1
1255,2025-04-18,2025,4,Q2,Sierra,Autoservicios,Chorizos,Chorizo Ahumado 400g,64,4.54,0.1,290.56,261.5,57,1
1253,2025-04-18,2025,4,Q2,Costa,Canal Tradicional,Tocino,Tocino Laminado 200g,65,2.81,0.05,182.65,173.52,81,0
1238,2025-04-19,2025,4,Q2,Sierra,Autoservicios,Mortadelas,Mortadela Especial 300g,54,2.97,0.0,160.38,160.38,57,0
1243,2025-04-19,2025,4,Q2,Costa,Supermercados,Chorizos,Longaniza 500g,123,4.21,0.1,517.83,466.05,130,0
1250,2025-04-19,2025,4,Q2,Sierra,Canal Tradicional,Tocino,Tocino Laminado 200g,68,2.81,0.0,191.08,191.08,81,0
1237,2025-04-20,2025,4,Q2,Sierra,Canal Tradicional,Chorizos,Longaniza 500g,95,4.21,0.1,399.95,359.95,81,1
1251,2025-04-21,2025,4,Q2,Sierra,Canal Tradicional,Jamones,Jamón Ahumado 300g,84,3.78,0.05,317.52,301.64,81,1
1257,2025-04-22,2025,4,Q2,Sierra,Canal Tradicional,Jamones,Jamón Familiar 500g,95,4.43,0.0,420.85,420.85,81,1
1220,2025-04-22,2025,4,Q2,Galápagos,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,99,3.13,0.0,309.87,309.87,81,1
1229,2025-04-22,2025,4,Q2,Costa,Supermercados,Tocino,Tocino Ahumado 250g,143,3.19,0.05,456.17,433.36,130,1
1228,2025-04-22,2025,4,Q2,Sierra,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,80,3.51,0.0,280.8,280.8,81,0
1235,2025-04-22,2025,4,Q2,Sierra,Canal Tradicional,Salchichas,Salchicha Cocktail 250g,75,2.0,0.05,150.0,142.5,81,0
1239,2025-04-25,2025,4,Q2,Costa,Autoservicios,Mortadelas,Mortadela Light 400g,60,3.46,0.0,207.6,207.6,57,1
1231,2025-04-25,2025,4,Q2,Sierra,Supermercados,Mortadelas,Mortadela Light 400g,123,3.46,0.0,425.58,425.58,130,0
1245,2025-04-26,2025,4,Q2,Galápagos,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,76,4.54,0.0,345.04,345.04,81,0
1224,2025-04-26,2025,4,Q2,Sierra,Supermercados,Nuggets,Nuggets Res 400g,136,5.83,0.05,792.88,753.24,130,1
1246,2025-04-26,2025,4,Q2,Sierra,Autoservicios,Jamones,Jamón Ahumado 300g,50,3.78,0.0,189.0,189.0,57,0
1218,2025-04-28,2025,4,Q2,Sierra,Autoservicios,Jamones,Jamón Pollo 400g,58,4.1,0.0,237.8,237.8,57,1
1233,2025-04-28,2025,4,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,80,3.51,0.0,280.8,280.8,81,0
1232,2025-04-28,2025,4,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,70,3.13,0.0,219.1,219.1,81,0
1281,2025-05-01,2025,5,Q2,Costa,Canal Tradicional,Nuggets,Nuggets Res 400g,87,5.83,0.0,507.21,507.21,86,1
1294,2025-05-01,2025,5,Q2,Sierra,Supermercados,Jamones,Jamón Ahumado 300g,149,3.78,0.05,563.22,535.06,137,1
1262,2025-05-01,2025,5,Q2,Costa,Food Service,Jamones,Jamón Familiar 500g,104,4.43,0.0,460.72,460.72,103,1
1287,2025-05-01,2025,5,Q2,Costa,Canal Tradicional,Chorizos,Longaniza 500g,70,4.21,0.0,294.7,294.7,86,0
1298,2025-05-02,2025,5,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,83,3.51,0.0,291.33,291.33,86,0
1263,2025-05-02,2025,5,Q2,Costa,Autoservicios,Nuggets,Nuggets Pollo 500g,63,5.51,0.05,347.13,329.77,60,1
1283,2025-05-03,2025,5,Q2,Costa,Canal Tradicional,Nuggets,Nuggets Res 400g,92,5.83,0.0,536.36,536.36,86,1
1267,2025-05-03,2025,5,Q2,Sierra,Food Service,Tocino,Tocino Laminado 200g,102,2.81,0.0,286.62,286.62,103,0
1264,2025-05-03,2025,5,Q2,Oriente,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,78,3.51,0.1,273.78,246.4,86,0
1290,2025-05-04,2025,5,Q2,Sierra,Supermercados,Mortadelas,Mortadela Bologna 500g,108,3.89,0.1,420.12,378.11,137,0
1269,2025-05-04,2025,5,Q2,Costa,Autoservicios,Jamones,Jamón Ahumado 300g,55,3.78,0.0,207.9,207.9,60,0
1303,2025-05-05,2025,5,Q2,Oriente,Supermercados,Mortadelas,Mortadela Light 400g,135,3.46,0.0,467.1,467.1,137,0
1285,2025-05-05,2025,5,Q2,Costa,Food Service,Chorizos,Chorizo Ahumado 400g,95,4.54,0.1,431.3,388.17,103,0
1277,2025-05-06,2025,5,Q2,Costa,Food Service,Jamones,Jamón Ahumado 300g,127,3.78,0.0,480.06,480.06,103,1
1291,2025-05-08,2025,5,Q2,Costa,Canal Tradicional,Chorizos,Longaniza 500g,89,4.21,0.0,374.69,374.69,86,1
1305,2025-05-09,2025,5,Q2,Costa,Canal Tradicional,Chorizos,Chorizo Ahumado 400g,90,4.54,0.1,408.6,367.74,86,1
1276,2025-05-09,2025,5,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Frankfurter 400g,87,3.13,0.1,272.31,245.08,86,1
1278,2025-05-09,2025,5,Q2,Oriente,Canal Tradicional,Nuggets,Nuggets Res 400g,89,5.83,0.05,518.87,492.93,86,1
1293,2025-05-10,2025,5,Q2,Costa,Food Service,Tocino,Tocino Ahumado 250g,103,3.19,0.1,328.57,295.71,103,1
1302,2025-05-11,2025,5,Q2,Costa,Supermercados,Jamones,Jamón Pollo 400g,151,4.1,0.0,619.1,619.1,137,1
1295,2025-05-12,2025,5,Q2,Costa,Supermercados,Tocino,Tocino Laminado 200g,139,2.81,0.1,390.59,351.53,137,1
1274,2025-05-13,2025,5,Q2,Sierra,Supermercados,Nuggets,Nuggets Pollo 500g,133,5.51,0.0,732.83,732.83,137,0
1292,2025-05-13,2025,5,Q2,Sierra,Supermercados,Mortadelas,Mortadela Especial 300g,172,2.97,0.05,510.84,485.3,137,1
1261,2025-05-14,2025,5,Q2,Costa,Autoservicios,Chorizos,Chorizo Ahumado 400g,63,4.54,0.0,286.02,286.02,60,1
1289,2025-05-14,2025,5,Q2,Costa,Autoservicios,Jamones,Jamón Familiar 500g,53,4.43,0.0,234.79,234.79,60,0
1286,2025-05-14,2025,5,Q2,Costa,Autoservicios,Mortadelas,Mortadela Especial 300g,52,2.97,0.0,154.44,154.44,60,0
1271,2025-05-14,2025,5,Q2,Costa,Canal Tradicional,Nuggets,Nuggets Pollo 500g,95,5.51,0.0,523.45,523.45,86,1
1288,2025-05-15,2025,5,Q2,Oriente,Canal Tradicional,Nuggets,Nuggets Pollo 500g,90,5.51,0.1,495.9,446.31,86,1
1280,2025-05-17,2025,5,Q2,Costa,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,83,3.51,0.05,291.33,276.76,86,0
1301,2025-05-18,2025,5,Q2,Costa,Food Service,Nuggets,Nuggets Res 400g,96,5.83,0.0,559.68,559.68,103,0
1270,2025-05-19,2025,5,Q2,Costa,Food Service,Chorizos,Chorizo Ahumado 400g,116,4.54,0.0,526.64,526.64,103,1
1266,2025-05-19,2025,5,Q2,Sierra,Supermercados,Nuggets,Nuggets Pollo 500g,118,5.51,0.0,650.18,650.18,137,0
1300,2025-05-20,2025,5,Q2,Sierra,Autoservicios,Salchichas,Salchicha Vienesa 500g,62,3.51,0.0,217.62,217.62,60,1
1282,2025-05-21,2025,5,Q2,Sierra,Canal Tradicional,Jamones,Jamón Pollo 400g,84,4.1,0.0,344.4,344.4,86,0
1284,2025-05-22,2025,5,Q2,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,151,5.51,0.05,832.01,790.41,137,1
1265,2025-05-22,2025,5,Q2,Costa,Supermercados,Salchichas,Salchicha Frankfurter 400g,140,3.13,0.1,438.2,394.38,137,1
1273,2025-05-22,2025,5,Q2,Costa,Supermercados,Nuggets,Nuggets Pollo 500g,122,5.51,0.05,672.22,638.61,137,0
1297,2025-05-23,2025,5,Q2,Costa,Autoservicios,Nuggets,Nuggets Pollo 500g,65,5.51,0.05,358.15,340.24,60,1
1272,2025-05-23,2025,5,Q2,Sierra,Supermercados,Mortadelas,Mortadela Bologna 500g,146,3.89,0.0,567.94,567.94,137,1
1268,2025-05-24,2025,5,Q2,Costa,Supermercados,Mortadelas,Mortadela Especial 300g,125,2.97,0.05,371.25,352.69,137,0
1299,2025-05-26,2025,5,Q2,Costa,Supermercados,Mortadelas,Mortadela Light 400g,141,3.46,0.1,487.86,439.07,137,1
1279,2025-05-27,2025,5,Q2,Oriente,Autoservicios,Chorizos,Chorizo Ahumado 400g,61,4.54,0.05,276.94,263.09,60,1
1304,2025-05-27,2025,5,Q2,Costa,Supermercados,Jamones,Jamón Ahumado 300g,127,3.78,0.1,480.06,432.05,137,0
1296,2025-05-28,2025,5,Q2,Sierra,Canal Tradicional,Salchichas,Salchicha Vienesa 500g,85,3.51,0.0,298.35,298.35,86,0
1275,2025-05-28,2025,5,Q2,Costa,Food Service,Mortadelas,Mortadela Light 400g,116,3.46,0.0,401.36,401.36,103,1
